id,time
13194139763789,15.92
13194139763860,17.52
13194139764896,19.16
13194139768040,13.81
13194139768739,18.55
13194139768778,12.25
13194139768910,10.93
13194139769563,15.87
13194139769936,8.91
13194139771025,24.42
13194139771427,25.86
13194139773427,10.01
13194139775751,26.22
13194139776486,18.67
13194139776501,16.34
13194139776863,16.88
13194139780627,17.66
13194139781057,21.32
13194139784048,22.67
13194139784529,14.29
13194139785050,20.34
13194139785068,22.92
13194139785072,16.00
13194139785797,16.67
13194139786323,22.78
13194139787580,18.48
13194139787718,18.36
13194139787770,22.51
13194139788721,19.02
13194139789222,13.39
13194139792352,16.18
13194139792991,16.38
13194139793895,18.47
13194139794157,8.79
13194139794292,14.43
13194139795257,22.08
13194139795880,15.99
13194139796941,18.64
13194139797421,16.21
13194139797767,20.09
13194139804184,18.91
13194139804565,7.46
13194139804626,19.89
13194139805241,14.54
13194139805299,15.50
13194139805466,12.97
13194139806079,23.63
13194139811147,26.66
13194139811345,14.65
13194139812876,13.88
13194139816570,14.41
13194139819059,22.51
13194139820253,15.93
13194139822938,10.24
13194139823277,17.91
13194139825081,16.89
13194139826146,18.54
13194139829051,18.04
13194139830411,13.19
13194139836335,14.15
13194139837109,8.86
13194139837465,14.22
13194139838838,16.10
13194139839493,19.21
13194139839594,14.80
13194139843858,18.30
13194139843866,18.87
13194139845663,17.11
13194139846912,19.43
13194139849288,22.47
13194139850496,13.43
13194139850880,13.34
13194139851982,25.14
13194139852473,14.07
13194139857484,13.04
13194139857583,26.03
13194139857736,20.34
13194139860675,19.33
13194139861755,12.41
13194139862428,18.14
13194139863480,18.32
13194139864001,19.75
13194139865946,29.08
13194139866281,12.53
13194139867547,12.28
13194139868410,17.31
13194139869881,22.46
13194139870649,18.63
13194139870778,10.00
13194139871569,26.36
13194139871589,11.58
13194139873005,10.57
13194139874805,13.19
13194139876661,10.07
13194139877744,13.23
13194139879220,12.13
13194139881080,21.32
13194139882757,20.05
13194139884207,19.73
13194139885840,18.43
13194139886972,18.19
13194139887679,20.22
13194139888194,16.00
13194139890317,20.26
13194139890490,22.08
13194139891193,21.67
13194139891469,19.93
13194139894305,18.19
13194139894708,23.74
13194139895116,26.67
13194139896043,15.26
13194139897441,19.31
13194139897631,31.00
13194139897688,13.89
13194139897923,21.63
13194139898944,14.72
13194139904390,18.94
13194139904699,22.21
13194139907207,17.97
13194139908479,23.99
13194139913466,23.68
13194139914165,11.14
13194139915073,13.50
13194139915299,18.58
13194139917218,16.75
13194139918664,21.80
13194139919860,18.76
13194139920616,15.43
13194139921690,12.72
13194139921878,18.65
13194139922107,10.69
13194139923823,17.81
13194139925075,25.43
13194139927676,15.87
13194139927966,18.39
13194139929788,19.87
13194139932089,21.99
13194139932631,12.85
13194139933479,21.91
13194139933521,22.82
13194139933603,15.95
13194139934119,21.30
13194139934956,16.61
13194139935491,21.83
13194139938001,16.29
13194139938604,18.33
13194139939461,22.96
13194139945971,18.64
13194139946911,16.78
13194139947423,17.70
13194139949618,22.24
13194139953058,17.85
13194139955739,13.40
13194139957858,18.04
13194139961058,23.38
13194139962383,17.29
13194139963872,14.47
13194139964715,22.54
13194139967042,16.22
13194139969728,17.25
13194139970049,18.56
13194139970061,22.21
13194139970651,23.23
13194139971088,21.02
13194139972408,25.91
13194139972977,20.63
13194139973185,15.72
13194139974583,15.78
13194139978460,16.75
13194139979264,15.08
13194139980122,16.10
13194139980447,13.95
13194139980499,14.95
13194139980795,17.40
13194139981552,16.98
13194139983271,11.48
13194139983912,22.00
13194139984991,27.73
13194139985541,14.57
13194139986681,12.97
13194139988538,18.71
13194139988664,18.64
13194139991669,16.74
13194139991907,14.26
13194139993947,21.22
13194139996729,20.37
13194139996879,23.75
13194139997536,10.93
13194139997900,21.43
13194139999147,15.68
13194140000131,23.02
13194140000301,11.09
13194140001346,19.99
13194140003306,10.78
13194140004205,18.59
13194140007128,16.99
13194140007440,15.27
13194140011416,26.18
13194140012610,14.08
13194140012844,28.38
13194140015146,16.94
13194140016925,18.92
13194140020490,15.90
13194140020734,18.42
13194140024656,24.43
13194140025666,11.21
13194140025710,17.57
13194140025715,11.37
13194140028911,18.41
13194140030154,15.75
13194140034410,13.94
13194140037309,16.50
13194140037688,22.82
13194140037892,9.98
13194140038973,18.41
13194140039368,14.34
13194140040903,20.65
13194140043576,14.04
13194140043891,13.20
13194140045330,22.49
13194140047497,17.43
13194140047532,14.78
13194140047753,23.72
13194140050374,16.61
13194140051812,23.16
13194140053204,26.12
13194140056412,19.78
13194140056418,19.61
13194140056945,20.90
13194140058287,4.82
13194140062985,13.61
13194140063444,16.12
13194140063897,25.29
13194140065102,16.38
13194140065549,20.61
13194140067873,13.53
13194140067992,16.35
13194140068362,18.81
13194140069499,15.84
13194140071300,17.38
13194140076802,17.84
13194140077012,20.19
13194140077768,14.87
13194140077899,11.62
13194140078378,19.37
13194140079070,16.64
13194140080635,14.87
13194140083977,21.25
13194140086359,12.30
13194140086472,18.86
13194140088183,11.79
13194140089827,24.52
13194140090121,26.44
13194140091515,22.47
13194140097594,16.79
13194140098055,13.67
13194140099114,15.84
13194140101629,17.27
13194140101693,25.54
13194140103153,22.49
13194140107324,26.26
13194140108627,17.60
13194140111425,24.10
13194140112781,15.45
13194140113479,18.94
13194140113740,21.50
13194140114381,24.46
13194140115421,14.41
13194140119823,11.75
13194140121004,22.44
13194140124370,24.01
13194140125087,12.39
13194140125903,22.35
13194140126018,19.57
13194140127026,17.05
13194140128241,9.90
13194140131421,22.32
13194140131989,25.64
13194140133093,21.36
13194140133457,19.50
13194140133545,12.22
13194140136711,16.70
13194140137805,15.34
13194140138644,24.63
13194140141790,23.01
13194140143579,24.62
13194140144865,16.85
13194140147726,18.81
13194140149170,11.53
13194140151942,22.28
13194140153844,15.49
13194140154395,20.74
13194140154566,17.38
13194140155541,11.81
13194140157966,13.65
13194140158479,24.49
13194140160649,11.35
13194140163430,11.98
13194140163721,19.50
13194140165066,15.83
13194140167539,6.84
13194140167942,22.98
13194140174332,11.26
13194140175177,14.91
13194140175453,14.83
13194140176092,12.64
13194140178880,25.62
13194140179809,20.77
13194140180136,17.40
13194140180328,9.31
13194140181191,15.45
13194140182744,19.04
13194140184847,17.97
13194140189208,15.43
13194140189298,19.77
13194140189529,12.40
13194140193188,13.75
13194140194454,10.67
13194140194512,15.86
13194140194620,12.12
13194140194712,13.52
13194140196303,19.06
13194140201100,14.86
13194140201916,15.18
13194140202885,22.29
13194140202886,15.66
13194140204546,23.19
13194140207224,21.56
13194140208871,16.34
13194140213126,27.57
13194140214699,10.51
13194140215185,15.56
13194140215861,12.03
13194140217171,12.51
13194140219255,20.64
13194140219338,20.86
13194140222766,11.15
13194140223445,15.92
13194140231470,13.07
13194140231515,26.37
13194140232162,23.58
13194140232263,15.69
13194140232305,18.59
13194140236661,14.29
13194140237531,11.61
13194140239393,15.96
13194140245736,16.74
13194140248054,17.37
13194140250791,22.15
13194140251694,22.14
13194140252033,17.72
13194140252791,20.05
13194140253767,27.49
13194140254019,10.12
13194140256370,19.12
13194140256622,20.83
13194140258524,17.58
13194140259143,25.12
13194140262218,10.62
13194140263411,13.99
13194140264932,11.85
13194140268143,23.14
13194140268727,23.85
13194140268741,5.55
13194140270919,17.99
13194140271970,15.32
13194140276323,17.57
13194140278082,16.56
13194140279707,17.62
13194140284480,20.92
13194140286348,15.85
13194140286601,22.98
13194140287161,21.06
13194140287240,10.97
13194140288137,20.20
13194140289005,14.84
13194140289681,14.39
13194140290441,18.53
13194140290969,23.95
13194140297471,13.03
13194140299193,22.59
13194140300748,19.82
13194140301258,17.80
13194140302195,21.68
13194140302931,25.49
13194140306686,20.75
13194140306889,15.79
13194140309650,17.02
13194140310304,16.21
13194140312374,12.56
13194140312689,12.07
13194140314577,13.95
13194140314644,14.98
13194140320449,15.74
13194140321922,34.12
13194140323386,14.01
13194140325527,12.84
13194140326444,16.58
13194140327916,20.09
13194140328722,17.87
13194140330074,15.18
13194140334440,18.11
13194140334622,17.37
13194140336020,19.52
13194140336387,16.51
13194140337285,15.16
13194140339209,21.33
13194140340103,18.49
13194140343373,15.78
13194140346500,14.30
13194140347410,21.44
13194140347858,19.13
13194140347899,13.49
13194140348553,18.08
13194140351823,21.26
13194140352043,20.71
13194140354781,20.48
13194140356116,16.76
13194140357127,18.38
13194140358363,18.44
13194140360100,19.54
13194140361052,10.84
13194140362922,21.06
13194140366777,18.09
13194140367839,12.42
13194140369529,12.76
13194140369696,21.48
13194140371871,21.23
13194140373989,12.20
13194140375296,17.20
13194140376919,18.35
13194140378176,17.18
13194140379721,15.88
13194140384707,24.80
13194140384709,17.81
13194140385576,17.14
13194140385643,19.76
13194140388940,21.17
13194140389006,12.70
13194140389320,21.36
13194140389402,13.84
13194140389882,11.76
13194140390722,11.47
13194140391993,15.17
13194140393439,19.10
13194140394500,18.48
13194140394831,17.56
13194140395667,14.72
13194140397733,12.69
13194140398707,15.73
13194140399548,9.97
13194140400405,19.71
13194140402862,20.00
13194140403462,14.51
13194140404578,16.10
13194140405917,14.14
13194140406281,24.19
13194140407774,12.74
13194140410253,7.60
13194140412272,15.52
13194140413469,15.86
13194140413931,26.93
13194140414314,16.39
13194140414755,16.99
13194140415327,11.16
13194140418398,5.67
13194140418430,11.27
13194140418480,11.00
13194140419354,11.13
13194140419873,12.10
13194140424026,12.97
13194140427145,13.50
13194140427333,21.70
13194140429887,21.50
13194140430228,19.87
13194140430399,30.43
13194140430628,17.64
13194140431089,14.81
13194140434468,20.37
13194140434880,19.30
13194140436564,21.40
13194140437530,18.46
13194140438744,27.98
13194140438806,16.92
13194140438819,18.29
13194140438875,14.36
13194140439017,16.09
13194140442459,14.82
13194140442571,14.16
13194140443259,28.74
13194140443773,21.84
13194140443869,14.84
13194140446218,20.08
13194140446256,15.21
13194140447454,18.09
13194140451478,19.89
13194140454413,25.74
13194140454777,23.52
13194140456809,11.08
13194140456873,20.35
13194140458622,19.18
13194140458869,9.29
13194140459394,20.98
13194140459469,14.47
13194140459481,25.93
13194140460491,15.56
13194140461399,11.13
13194140463771,21.56
13194140466653,10.88
13194140466852,19.46
13194140467097,25.43
13194140467776,17.15
13194140468604,11.34
13194140470457,14.27
13194140470938,19.58
13194140471684,16.93
13194140473702,16.16
13194140480629,22.05
13194140481334,16.16
13194140482174,15.50
13194140483012,20.24
13194140483172,15.08
13194140485445,16.28
13194140486311,20.89
13194140490324,13.57
13194140490665,14.85
13194140490773,19.03
13194140491007,17.67
13194140491370,22.45
13194140492850,25.46
13194140493078,18.84
13194140496301,19.85
13194140499652,22.75
13194140499787,19.33
13194140500853,16.16
13194140503767,16.43
13194140507082,18.02
13194140508217,18.57
13194140508470,19.10
13194140510059,25.95
13194140515034,20.58
13194140516155,22.58
13194140516906,14.22
13194140517883,17.84
13194140518826,15.05
13194140519682,18.22
13194140520301,13.41
13194140520634,20.38
13194140521892,24.08
13194140521999,13.18
13194140522812,23.61
13194140525007,26.49
13194140525486,15.89
13194140525843,13.61
13194140526563,13.33
13194140526989,20.93
13194140527190,20.34
13194140528430,17.75
13194140528784,19.33
13194140529292,22.45
13194140530090,12.94
13194140530516,20.72
15393162793423,19.06
15393162794367,13.34
15393162794802,17.72
15393162794856,10.69
15393162795022,15.50
15393162797612,18.55
15393162803064,17.67
15393162805762,16.03
15393162806640,14.59
15393162807800,17.21
15393162808036,13.61
15393162809414,19.19
15393162811040,15.75
15393162816087,14.54
15393162819136,17.53
15393162820671,27.16
15393162821425,23.42
15393162822540,20.36
15393162824111,14.87
15393162824417,9.75
15393162825738,15.22
15393162825779,13.70
15393162826243,24.39
15393162829555,13.71
15393162829972,22.42
15393162830256,19.54
15393162830666,11.12
15393162830773,10.84
15393162831465,13.82
15393162831815,17.23
15393162833969,20.24
15393162834014,25.61
15393162835740,11.31
15393162835787,18.38
15393162836645,23.26
15393162839499,19.00
15393162844097,26.04
15393162844964,19.14
15393162845609,14.88
15393162846838,18.84
15393162847590,18.03
15393162853709,27.19
15393162854442,11.91
15393162854939,18.71
15393162857178,21.11
15393162859364,21.51
15393162859455,16.83
15393162860410,18.15
15393162863385,15.37
15393162863703,14.68
15393162865073,15.44
15393162865095,22.03
15393162871036,18.56
15393162872015,14.41
15393162872101,17.51
15393162872629,20.95
15393162874531,11.21
15393162874676,14.73
15393162876407,15.57
15393162876789,14.89
15393162880751,14.63
15393162881649,15.52
15393162882982,10.71
15393162884150,16.78
15393162884592,12.00
15393162885418,22.38
15393162887342,13.33
15393162889352,19.30
15393162889691,18.39
15393162890952,11.14
15393162891217,18.35
15393162891393,15.47
15393162892840,12.22
15393162893118,19.87
15393162895059,14.78
15393162895280,14.74
15393162896296,20.30
15393162899556,11.22
15393162900229,8.49
15393162902226,16.43
15393162903713,14.02
15393162904348,13.65
15393162904450,19.56
15393162907100,13.02
15393162909097,11.49
15393162909119,12.18
15393162910091,25.64
15393162911281,22.58
15393162912516,11.48
15393162912955,30.71
15393162913377,23.99
15393162914010,12.79
15393162918347,18.93
15393162920383,12.30
15393162921324,16.34
15393162925380,8.50
15393162925841,13.29
15393162928050,11.39
15393162929586,16.47
15393162931033,11.34
15393162933213,16.71
15393162934514,34.58
15393162936003,16.81
15393162937707,14.11
15393162938908,16.29
15393162939398,18.09
15393162940723,9.80
15393162942823,9.53
15393162943311,18.38
15393162943322,22.91
15393162945389,28.23
15393162945397,23.49
15393162949102,21.60
15393162950659,14.93
15393162953223,15.48
15393162954823,9.00
15393162954828,16.80
15393162956147,34.15
15393162960682,19.41
15393162962344,18.11
15393162965372,17.15
15393162965873,17.72
15393162967225,20.46
15393162967533,23.68
15393162968685,21.14
15393162969911,19.62
15393162971013,12.55
15393162971643,16.93
15393162971830,14.77
15393162972890,22.04
15393162975227,20.77
15393162975305,17.59
15393162976459,15.57
15393162976622,20.09
15393162978333,18.80
15393162978544,13.15
15393162978724,13.75
15393162978775,15.89
15393162980484,8.83
15393162981934,35.64
15393162983419,22.50
15393162983715,14.51
15393162984507,17.68
15393162988963,20.31
15393162991588,20.85
15393162991913,27.08
15393162994920,16.67
15393162995248,13.90
15393162997436,16.82
15393163001343,12.99
15393163007064,19.95
15393163007088,15.76
15393163007707,17.13
15393163008034,17.37
15393163008237,17.14
15393163008349,10.40
15393163010136,15.11
15393163011018,20.88
15393163011617,19.02
15393163011669,24.05
15393163012508,19.31
15393163013016,17.34
15393163014928,18.93
15393163015052,11.08
15393163016883,20.15
15393163017601,22.16
15393163018459,20.18
15393163021615,22.10
15393163022143,18.45
15393163023012,10.91
15393163023950,17.34
15393163025260,13.31
15393163027579,18.26
15393163027622,12.69
15393163029523,15.75
15393163029822,13.05
15393163031169,10.24
15393163031761,18.70
15393163032046,17.72
15393163032560,11.75
15393163036299,24.10
15393163038413,14.94
15393163039009,13.36
15393163041169,14.79
15393163041342,22.78
15393163043361,12.74
15393163047423,16.43
15393163048297,29.74
15393163048539,24.59
15393163048807,19.09
15393163049898,16.29
15393163053269,19.87
15393163054386,21.94
15393163055423,19.07
15393163057948,10.82
15393163058279,10.58
15393163059148,19.08
15393163059510,17.06
15393163059811,18.61
15393163060042,11.80
15393163061557,11.32
15393163062280,25.63
15393163063177,23.37
15393163064208,9.10
15393163067633,12.57
15393163069159,25.15
15393163069506,16.83
15393163071746,13.82
15393163072665,11.83
15393163073428,15.65
15393163075713,14.06
15393163078403,10.43
15393163078626,9.23
15393163080596,18.36
15393163082791,10.50
15393163083097,13.51
15393163083826,20.02
15393163084579,15.16
15393163084621,23.00
15393163085440,20.75
15393163089927,13.63
15393163091061,26.28
15393163093018,12.00
15393163095750,23.34
15393163096408,14.14
15393163097952,14.53
15393163099108,19.03
15393163099659,32.13
15393163101422,9.73
15393163101428,11.88
15393163102016,12.87
15393163102662,19.14
15393163103635,13.63
15393163103871,21.05
15393163104697,13.74
15393163105489,15.71
15393163110341,21.92
15393163110646,9.81
15393163112481,21.36
15393163114328,16.02
15393163114990,17.81
15393163115203,18.76
15393163117297,13.71
15393163118896,21.32
15393163119090,15.28
15393163119259,7.51
15393163120409,22.61
15393163121915,20.59
15393163122716,11.40
15393163124419,9.58
15393163124875,16.27
15393163126728,17.55
15393163127012,16.65
15393163127441,20.10
15393163127828,15.48
15393163128776,20.43
15393163129201,14.04
15393163129308,11.04
15393163129821,5.84
15393163130053,12.60
15393163130095,11.25
15393163130721,16.51
15393163131165,18.86
15393163132564,13.39
15393163135932,15.85
15393163137058,21.94
15393163139737,11.45
15393163142104,23.36
15393163142683,25.06
15393163143028,17.41
15393163143897,18.19
15393163145427,11.58
15393163145693,18.81
15393163146123,29.06
15393163147043,19.58
15393163147746,20.55
15393163148467,23.59
15393163150749,12.04
15393163151072,24.64
15393163154445,12.80
15393163155776,15.53
15393163160625,17.76
15393163161549,32.06
15393163164371,16.05
15393163165672,21.42
15393163166671,18.33
15393163168011,18.67
15393163169372,12.39
15393163169631,6.88
15393163170615,10.56
15393163170972,15.87
15393163171089,14.51
15393163173554,23.98
15393163174667,16.76
15393163175046,11.02
15393163175909,9.25
15393163178112,20.06
15393163179779,26.08
15393163181508,26.46
15393163188072,16.13
15393163189437,13.59
15393163191915,12.80
15393163192187,10.71
15393163192334,14.44
15393163192829,16.43
15393163193006,17.09
15393163193012,20.19
15393163193151,22.71
15393163193972,18.05
15393163194028,14.88
15393163194360,11.93
15393163195172,20.03
15393163195807,19.00
15393163196282,18.90
15393163198782,17.18
15393163199142,18.80
15393163202312,16.02
15393163202904,10.33
15393163206749,17.22
15393163215068,19.42
15393163216608,15.18
15393163216849,28.05
15393163217236,19.09
15393163218245,23.74
15393163218950,13.27
15393163219157,16.19
15393163221667,12.73
15393163223476,13.50
15393163224682,16.93
15393163228797,15.81
15393163232055,13.39
15393163232680,17.82
15393163233054,16.58
15393163234566,7.98
15393163234667,11.58
15393163236120,21.81
15393163237251,12.91
15393163238465,16.46
15393163238525,26.13
15393163239357,16.74
15393163239953,13.52
15393163240290,7.12
15393163241552,21.13
15393163243386,10.15
15393163243855,17.01
15393163245320,19.42
15393163247771,12.91
15393163248640,15.14
15393163249876,17.03
15393163250133,13.32
15393163251619,12.31
15393163253442,12.10
15393163254123,27.34
15393163258248,16.10
15393163261624,14.44
15393163262199,10.99
15393163262856,8.34
15393163263000,19.97
15393163268417,18.46
15393163269717,24.01
15393163269900,17.00
15393163269924,19.30
15393163271089,15.06
15393163272627,13.07
15393163273572,14.32
15393163274839,17.73
15393163274931,22.36
15393163275245,17.75
15393163277555,23.39
15393163280506,23.60
15393163283407,13.46
15393163283462,21.39
15393163283675,25.27
15393163284081,21.37
15393163286120,14.88
15393163286284,17.29
15393163286550,21.27
15393163287614,13.66
15393163289135,43.11
15393163289794,16.29
15393163290312,13.72
15393163290465,17.80
15393163290589,25.94
15393163292161,21.70
15393163293014,17.23
15393163295080,18.62
15393163295957,18.70
15393163298623,12.73
15393163299247,16.31
15393163300683,20.27
15393163301374,16.96
15393163301946,18.54
15393163303889,23.83
15393163307653,12.14
15393163309430,20.15
15393163309691,18.05
15393163309700,10.00
15393163310463,11.10
15393163312239,9.14
15393163313407,13.11
15393163313808,13.88
15393163317335,15.52
15393163319456,13.95
15393163320557,21.59
15393163320963,22.57
15393163322822,16.22
15393163325243,23.79
15393163328301,20.43
15393163329556,15.42
15393163331489,17.31
15393163332274,18.21
15393163332697,22.10
15393163343796,24.13
15393163345076,13.77
15393163345681,24.53
15393163348780,17.97
15393163348795,12.97
15393163350770,31.54
15393163350897,16.45
15393163353148,14.93
15393163354720,15.77
15393163355064,17.12
15393163356108,14.97
15393163356445,23.25
15393163358575,86.05
15393163358691,10.89
15393163359955,12.24
15393163360455,21.39
15393163361001,16.64
15393163364261,15.83
15393163364842,16.35
15393163367198,19.80
15393163368031,12.07
15393163369918,18.37
15393163370146,17.11
15393163371918,18.88
15393163373308,18.28
15393163375339,15.55
15393163377053,14.48
15393163378696,18.41
15393163379580,15.75
15393163381602,17.46
15393163383675,11.19
15393163383720,21.59
15393163384120,18.20
15393163384134,17.36
15393163384862,17.11
15393163385215,15.25
15393163390537,16.92
15393163391694,18.54
15393163392920,19.74
15393163393086,14.88
15393163393440,16.38
15393163393660,18.25
15393163394762,17.62
15393163396375,17.64
15393163397166,16.61
15393163397293,20.47
15393163397687,19.55
15393163399626,24.06
15393163400055,21.70
15393163401856,21.28
15393163402237,19.98
15393163402618,14.73
15393163404919,20.29
15393163407877,9.71
15393163408174,15.18
15393163408628,14.17
15393163410234,18.75
15393163410379,22.23
15393163411380,25.67
15393163411584,8.70
15393163412398,20.48
15393163412808,15.82
15393163413563,15.90
15393163414056,17.47
15393163415079,11.94
15393163416078,23.65
15393163421938,15.60
15393163422212,22.29
15393163422575,18.23
15393163424819,17.14
15393163427838,15.51
15393163428658,15.05
15393163428911,13.12
15393163431868,18.00
15393163432827,17.42
15393163436322,15.17
15393163437587,19.04
15393163439352,16.70
15393163439800,20.39
15393163440685,15.90
15393163442520,13.68
15393163443221,15.58
15393163444032,12.11
15393163446866,20.09
15393163447230,23.57
15393163447747,22.78
15393163448554,20.47
15393163451040,28.38
15393163451449,21.36
15393163452812,11.79
15393163453296,20.99
15393163453991,21.92
15393163454759,15.13
15393163455767,17.46
15393163456028,16.85
15393163456856,20.29
15393163458182,16.79
15393163458648,24.20
15393163463895,23.44
15393163467369,15.31
15393163468108,19.28
15393163468697,21.93
15393163470352,17.31
15393163470607,20.31
15393163473811,12.60
15393163474040,20.07
15393163480475,15.34
15393163481878,19.83
15393163483154,12.65
15393163483824,12.24
15393163485613,18.57
15393163485667,25.70
15393163489340,15.33
15393163493249,10.77
15393163495202,17.92
15393163495783,22.42
15393163495870,18.66
15393163496046,23.27
15393163498410,13.84
15393163499622,81.36
15393163500698,13.11
15393163501357,16.27
15393163501414,27.83
15393163502339,26.54
15393163503667,11.08
15393163504247,15.84
15393163505991,12.32
15393163507573,8.32
15393163507661,18.79
15393163510075,13.96
15393163510283,11.92
15393163511522,9.69
15393163512754,23.54
15393163513482,13.99
15393163513775,23.98
15393163514545,20.31
15393163515037,13.10
15393163516789,16.00
15393163516872,25.35
15393163518969,15.95
15393163519414,17.87
15393163519759,20.39
15393163519868,29.56
15393163520843,20.67
15393163521699,24.83
15393163522415,19.31
15393163522713,15.42
15393163524309,17.83
15393163524928,10.28
15393163525305,12.51
15393163527241,12.01
15393163528592,12.86
15393163532947,8.85
15393163534774,14.67
15393163535175,18.25
15393163535326,10.47
15393163535412,12.71
15393163536365,15.51
15393163536479,14.44
15393163537164,8.02
15393163537225,14.52
15393163538638,21.18
15393163538726,22.67
15393163543612,16.61
15393163543740,18.34
15393163544289,8.99
15393163548164,14.29
15393163548878,18.17
15393163557959,16.65
15393163558937,23.63
15393163559460,10.08
15393163560013,16.07
15393163560489,7.85
15393163561488,15.00
15393163566913,15.13
15393163569707,19.21
15393163572850,13.98
15393163574094,28.81
15393163576459,11.18
15393163577201,14.00
15393163578242,14.40
15393163579446,17.22
15393163581708,21.94
15393163582345,15.70
15393163583073,19.40
15393163587530,17.55
15393163587944,20.02
15393163588806,11.49
15393163589846,18.75
15393163591886,21.39
15393163592245,16.26
15393163592276,20.98
15393163592613,12.17
15393163596224,18.90
15393163602198,14.88
15393163603753,21.22
15393163605033,13.69
15393163606830,24.28
15393163607443,15.93
15393163607941,19.64
15393163609497,11.80
15393163611112,11.26
15393163611988,18.72
15393163612033,20.50
15393163613142,21.16
15393163613464,18.05
15393163613833,14.74
15393163613875,19.51
15393163614588,11.92
15393163616437,18.59
15393163618971,13.05
15393163619181,17.21
15393163619702,16.29
15393163620116,9.86
15393163620500,15.81
15393163622620,19.34
15393163623814,21.96
15393163624603,13.84
15393163625721,13.36
15393163628666,12.97
15393163629794,11.66
15393163630143,21.58
15393163631246,13.51
15393163632480,16.65
15393163633187,18.65
15393163635282,14.03
15393163637577,21.94
15393163641314,19.75
15393163644197,15.04
15393163644294,15.76
15393163644706,16.97
15393163645193,15.89
15393163646490,20.09
15393163647580,17.65
15393163648329,14.11
15393163649417,17.53
15393163658867,13.54
15393163659531,15.63
15393163663010,15.39
15393163666169,23.70
15393163669987,15.06
15393163670732,24.46
15393163671276,15.54
15393163671314,18.78
15393163672133,27.26
15393163672699,17.24
15393163673579,27.16
15393163675808,20.76
15393163676384,24.13
15393163677459,16.03
15393163677588,10.90
15393163678418,12.75
15393163680389,16.54
15393163683004,17.87
15393163683413,24.88
15393163684161,21.98
15393163687380,22.10
15393163687394,12.37
15393163690368,15.13
15393163690724,23.37
15393163691475,28.00
15393163692686,19.22
15393163700704,14.60
15393163701079,13.09
15393163701553,16.95
15393163701785,21.37
15393163704919,23.45
15393163708644,12.86
15393163711356,19.08
15393163713681,17.73
15393163715298,22.49
15393163717720,20.83
15393163718164,12.94
15393163718992,20.50
15393163719383,13.19
15393163719701,14.52
15393163720901,20.66
15393163722663,11.02
15393163723836,19.55
15393163724071,22.16
15393163726814,26.23
15393163727010,18.60
15393163730501,12.40
15393163737561,11.24
15393163738030,11.12
15393163740920,19.31
15393163741284,14.92
15393163742694,21.31
15393163745192,17.71
15393163747382,21.26
15393163748955,25.12
15393163752100,25.39
15393163753534,20.07
15393163753768,31.35
15393163754482,9.05
15393163755071,20.60
15393163755948,24.18
15393163756063,17.97
15393163757445,15.96
15393163758586,21.52
15393163761411,18.02
15393163762229,12.61
15393163763126,19.95
15393163763221,16.06
15393163767780,20.26
15393163768624,12.22
15393163769680,27.93
15393163769798,12.14
15393163772357,16.43
15393163772461,25.25
15393163772530,21.97
15393163772571,25.03
15393163772885,13.57
15393163772892,28.13
15393163773316,14.37
15393163774954,21.72
15393163777640,23.74
15393163777767,18.19
15393163779176,16.52
15393163781604,19.37
15393163782389,20.29
15393163782565,21.48
15393163783391,28.41
15393163784068,21.43
15393163784232,22.77
15393163785973,19.31
15393163786434,18.43
15393163788119,21.57
17592186044431,20.41
17592186047366,17.50
17592186048024,10.65
17592186048276,14.93
17592186048831,16.67
17592186050279,16.35
17592186050773,22.61
17592186050923,23.12
17592186052131,13.60
17592186054060,14.77
17592186054509,24.02
17592186055137,21.33
17592186055486,17.09
17592186058438,12.16
17592186058848,28.67
17592186059309,29.24
17592186062167,26.73
17592186063116,16.17
17592186063371,11.02
17592186063912,10.31
17592186064700,13.76
17592186066127,22.05
17592186066283,19.17
17592186066465,13.77
17592186066769,13.58
17592186068111,18.35
17592186068477,28.45
17592186070329,9.95
17592186070686,26.31
17592186073034,32.49
17592186075266,22.51
17592186075455,20.18
17592186076936,20.68
17592186077202,17.05
17592186079310,10.31
17592186082541,18.77
17592186083075,19.75
17592186083411,17.30
17592186083531,24.32
17592186084261,15.56
17592186085284,18.94
17592186085446,17.18
17592186085631,20.72
17592186088589,14.55
17592186091180,18.00
17592186094061,13.03
17592186095256,18.23
17592186097443,16.55
17592186098074,10.62
17592186099175,18.08
17592186100332,32.91
17592186100676,18.37
17592186101233,11.14
17592186103009,12.04
17592186105585,18.79
17592186105813,18.62
17592186107785,13.20
17592186111050,20.74
17592186111932,17.27
17592186112930,15.14
17592186113366,19.48
17592186117153,14.39
17592186118566,18.01
17592186120488,25.47
17592186121128,16.61
17592186121595,19.48
17592186122774,19.16
17592186124198,19.72
17592186125374,15.01
17592186126628,21.08
17592186127374,18.00
17592186129271,14.66
17592186131243,14.22
17592186131751,11.34
17592186132964,15.15
17592186133052,14.12
17592186136724,11.20
17592186138402,10.49
17592186139244,12.13
17592186140490,17.97
17592186140661,11.12
17592186142769,18.93
17592186142826,10.30
17592186143580,17.57
17592186146272,17.93
17592186149006,18.20
17592186150074,16.42
17592186150936,22.59
17592186151159,21.05
17592186153747,17.90
17592186156825,12.18
17592186156968,17.72
17592186158075,13.27
17592186158911,37.10
17592186159060,18.73
17592186159378,23.19
17592186159502,14.67
